NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9887,1.9857,1.976,1.96,1.9382,1.9112,1.8793,1.8432,1.8032,1.7598,1.7133,1.6643,1.613,1.5599,1.5053,1.4495,1.3928,1.3355,1.2778,1.2201,1.1624,1.1051,1.0482,0.99208,0.93673,0.88234,0.829,0.77684,0.72593,0.67634,0.62814,0.58138,0.53609,0.4923,0.45002,0.40926,0.37003,0.33231,0.2961,0.26136,0.22808,0.19623,0.16577,0.13667,0.10888,0.082368,0.057084,0.032987,0.010029,-0.011835,-0.032651,-0.052464,-0.071319,-0.08926,-0.10633,-0.12257,-0.13802,-0.15272,-0.1667,-0.18,-0.19264,-0.20467,-0.2161,-0.22697,-0.23728,-0.24708,-0.25637,-0.26517,-0.27349,-0.28136,-0.28877,-0.29575,-0.30229,-0.30841,-0.3141,-0.31939,-0.32426,-0.32872,-0.33277,-0.33642,-0.33966,-0.3425,-0.34494,-0.34697,-0.34861,-0.34984,-0.35068,-0.35112,-0.35118,-0.35084,-0.35013,-0.34904,-0.34758,-0.34576,-0.34359,-0.34107,-0.33823,-0.33507,-0.3316,-0.32785,-0.32382,-0.31954,-0.31502,-0.31028,-0.30534,-0.30022,-0.29494,-0.28953,-0.28401,-0.2784,-0.27272,-0.267,-0.26126,-0.25552,-0.24981,-0.24416,-0.23857,-0.23308,-0.22771,-0.22248,-0.2174,-0.2125,-0.20779,-0.20329,-0.19901,-0.19497,-0.19118,-0.18765,-0.18438,-0.1814,-0.1787,-0.17628,-0.17415,-0.17231,-0.17077,-0.16951,-0.16854,-0.16785,-0.16743,-0.16729,-0.16741,-0.16779,-0.16841,-0.16928,-0.17037,-0.1717,-0.17323,-0.17499,-0.17694,-0.1791,-0.18146,-0.18401,-0.18677,-0.18972,-0.19289,-0.19628,-0.1999,-0.20376,-0.20789,-0.21231,-0.21705,-0.22213,-0.22759,-0.23346,-0.23979,-0.24661,-0.25399,-0.26195,-0.27057,-0.27988,-0.28995,-0.30082,-0.31254,-0.32518,-0.33876,-0.35333,-0.36893,-0.38557,-0.40327,-0.42202,-0.44181,-0.4626,-0.48432,-0.50688,-0.53018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9896,1.983,1.9698,1.9508,1.9262,1.8966,1.8625,1.8244,1.7826,1.7376,1.6898,1.6396,1.5874,1.5335,1.4782,1.4219,1.3648,1.3072,1.2494,1.1916,1.134,1.0767,1.0201,0.96418,0.90913,0.85508,0.80213,0.75038,0.6999,0.65077,0.60303,0.55674,0.51192,0.46859,0.42676,0.38645,0.34764,0.31032,0.27449,0.24011,0.20715,0.17559,0.1454,0.11652,0.088929,0.062574,0.037414,0.013404,-0.0095029,-0.031351,-0.052186,-0.072053,-0.090996,-0.10906,-0.12628,-0.1427,-0.15836,-0.17329,-0.18753,-0.20112,-0.21407,-0.22642,-0.23819,-0.24941,-0.26009,-0.27026,-0.27994,-0.28913,-0.29784,-0.3061,-0.31391,-0.32127,-0.3282,-0.33469,-0.34075,-0.34638,-0.35159,-0.35637,-0.36072,-0.36465,-0.36816,-0.37123,-0.37388,-0.3761,-0.3779,-0.37926,-0.3802,-0.38072,-0.38082,-0.38049,-0.37976,-0.37861,-0.37707,-0.37513,-0.37281,-0.37011,-0.36706,-0.36365,-0.35991,-0.35586,-0.3515,-0.34685,-0.34194,-0.33679,-0.33141,-0.32583,-0.32007,-0.31416,-0.30811,-0.30196,-0.29572,-0.28943,-0.28311,-0.27678,-0.27047,-0.26421,-0.25801,-0.2519,-0.24591,-0.24006,-0.23437,-0.22886,-0.22354,-0.21844,-0.21358,-0.20896,-0.2046,-0.20052,-0.19672,-0.19322,-0.19001,-0.18711,-0.18451,-0.18223,-0.18026,-0.17859,-0.17723,-0.17618,-0.17542,-0.17496,-0.17478,-0.17487,-0.17524,-0.17586,-0.17673,-0.17785,-0.1792,-0.18077,-0.18256,-0.18457,-0.18678,-0.1892,-0.19183,-0.19466,-0.1977,-0.20097,-0.20446,-0.20819,-0.21218,-0.21645,-0.22102,-0.22593,-0.23119,-0.23685,-0.24295,-0.24952,-0.25662,-0.26429,-0.27258,-0.28154,-0.29123,-0.3017,-0.313,-0.32518,-0.33829,-0.35238,-0.36747,-0.38359,-0.40077,-0.419,-0.43827,-0.45856,-0.4798,-0.50192,-0.52481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9912,1.9878,1.9776,1.9613,1.9393,1.9121,1.8802,1.844,1.8039,1.7604,1.714,1.6649,1.6136,1.5605,1.5058,1.4499,1.3931,1.3357,1.2778,1.2199,1.162,1.1045,1.0474,0.99093,0.93526,0.88051,0.8268,0.77423,0.72289,0.67284,0.62415,0.57687,0.53103,0.48667,0.44379,0.40241,0.36252,0.32413,0.28721,0.25174,0.2177,0.18506,0.15379,0.12385,0.095201,0.067798,0.041599,0.016561,-0.0073621,-0.030216,-0.052045,-0.072896,-0.092811,-0.11183,-0.13001,-0.14737,-0.16396,-0.17982,-0.19497,-0.20946,-0.22331,-0.23655,-0.24921,-0.2613,-0.27285,-0.28388,-0.29441,-0.30444,-0.314,-0.32309,-0.33171,-0.33989,-0.34761,-0.35489,-0.36173,-0.36812,-0.37408,-0.3796,-0.38467,-0.3893,-0.39348,-0.39722,-0.4005,-0.40334,-0.40572,-0.40765,-0.40912,-0.41013,-0.4107,-0.41081,-0.41047,-0.40969,-0.40847,-0.40682,-0.40474,-0.40225,-0.39935,-0.39606,-0.3924,-0.38836,-0.38398,-0.37927,-0.37425,-0.36893,-0.36335,-0.35752,-0.35146,-0.3452,-0.33877,-0.33218,-0.32548,-0.31867,-0.3118,-0.30488,-0.29795,-0.29102,-0.28414,-0.27731,-0.27058,-0.26396,-0.25748,-0.25116,-0.24503,-0.2391,-0.23339,-0.22793,-0.22272,-0.21779,-0.21314,-0.2088,-0.20476,-0.20104,-0.19764,-0.19457,-0.19182,-0.18941,-0.18733,-0.18557,-0.18414,-0.18303,-0.18223,-0.18174,-0.18154,-0.18163,-0.182,-0.18264,-0.18353,-0.18468,-0.18606,-0.18768,-0.18952,-0.19158,-0.19386,-0.19634,-0.19904,-0.20195,-0.20508,-0.20844,-0.21203,-0.21588,-0.21999,-0.2244,-0.22912,-0.23419,-0.23965,-0.24551,-0.25184,-0.25867,-0.26604,-0.27401,-0.28263,-0.29196,-0.30204,-0.31293,-0.32468,-0.33733,-0.35095,-0.36556,-0.38119,-0.39787,-0.4156,-0.43438,-0.45419,-0.47499,-0.4967,-0.51922,-0.54244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9905,1.9834,1.9699,1.9506,1.9258,1.8961,1.8619,1.8237,1.7818,1.7368,1.6889,1.6387,1.5864,1.5323,1.477,1.4205,1.3632,1.3055,1.2475,1.1894,1.1315,1.074,1.017,0.96078,0.90537,0.85092,0.79755,0.74535,0.6944,0.64477,0.59652,0.54968,0.50429,0.46037,0.41794,0.37699,0.33752,0.29953,0.26299,0.22788,0.19418,0.16185,0.13086,0.10117,0.072735,0.045519,0.019475,-0.005442,-0.029277,-0.052076,-0.073883,-0.094743,-0.1147,-0.1338,-0.15207,-0.16957,-0.18632,-0.20236,-0.21772,-0.23244,-0.24654,-0.26005,-0.27299,-0.28538,-0.29725,-0.3086,-0.31946,-0.32983,-0.33973,-0.34916,-0.35813,-0.36664,-0.3747,-0.38231,-0.38947,-0.39618,-0.40243,-0.40822,-0.41356,-0.41844,-0.42285,-0.42679,-0.43026,-0.43325,-0.43576,-0.4378,-0.43935,-0.44041,-0.441,-0.4411,-0.44073,-0.43988,-0.43856,-0.43678,-0.43454,-0.43185,-0.42873,-0.42519,-0.42124,-0.41689,-0.41217,-0.40709,-0.40167,-0.39593,-0.3899,-0.3836,-0.37705,-0.37028,-0.36331,-0.35618,-0.3489,-0.34152,-0.33405,-0.32652,-0.31897,-0.31142,-0.3039,-0.29645,-0.28908,-0.28182,-0.2747,-0.26774,-0.26098,-0.25442,-0.2481,-0.24202,-0.23622,-0.2307,-0.22548,-0.22058,-0.216,-0.21175,-0.20784,-0.20428,-0.20107,-0.19821,-0.1957,-0.19353,-0.19171,-0.19023,-0.18909,-0.18827,-0.18777,-0.18757,-0.18767,-0.18806,-0.18873,-0.18966,-0.19084,-0.19227,-0.19394,-0.19584,-0.19795,-0.20029,-0.20284,-0.20561,-0.2086,-0.21181,-0.21526,-0.21896,-0.22291,-0.22715,-0.23169,-0.23657,-0.24181,-0.24745,-0.25353,-0.26009,-0.26717,-0.27484,-0.28313,-0.2921,-0.3018,-0.31229,-0.32362,-0.33584,-0.349,-0.36315,-0.37831,-0.39451,-0.41177,-0.43009,-0.44946,-0.46983,-0.49115,-0.51334,-0.53627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9912,1.9872,1.9767,1.9601,1.9378,1.9104,1.8784,1.842,1.8019,1.7583,1.7118,1.6626,1.6112,1.5579,1.5031,1.447,1.39,1.3324,1.2743,1.2161,1.1579,1.1,1.0426,0.98577,0.92971,0.87454,0.82039,0.76735,0.71551,0.66496,0.61574,0.56791,0.5215,0.47655,0.43306,0.39106,0.35053,0.31147,0.27386,0.2377,0.20294,0.16957,0.13754,0.10682,0.077377,0.049161,0.02213,-0.0037608,-0.028556,-0.052301,-0.075041,-0.096821,-0.11769,-0.13768,-0.15684,-0.1752,-0.19282,-0.20971,-0.22592,-0.24148,-0.25641,-0.27074,-0.2845,-0.29771,-0.31038,-0.32254,-0.3342,-0.34536,-0.35605,-0.36626,-0.37601,-0.3853,-0.39412,-0.40249,-0.4104,-0.41785,-0.42484,-0.43136,-0.43741,-0.44298,-0.44808,-0.45268,-0.4568,-0.46043,-0.46355,-0.46617,-0.46828,-0.46989,-0.47098,-0.47156,-0.47163,-0.4712,-0.47025,-0.46881,-0.46687,-0.46445,-0.46155,-0.45819,-0.45437,-0.45012,-0.44544,-0.44036,-0.43489,-0.42906,-0.42289,-0.4164,-0.40961,-0.40255,-0.39525,-0.38774,-0.38004,-0.37219,-0.36421,-0.35613,-0.34799,-0.33981,-0.33162,-0.32347,-0.31536,-0.30734,-0.29944,-0.29167,-0.28407,-0.27667,-0.26947,-0.26252,-0.25583,-0.24942,-0.24331,-0.23751,-0.23203,-0.2269,-0.22212,-0.21769,-0.21363,-0.20994,-0.20662,-0.20367,-0.20108,-0.19887,-0.19701,-0.19551,-0.19435,-0.19353,-0.19304,-0.19286,-0.19299,-0.19341,-0.19412,-0.19509,-0.19632,-0.1978,-0.19952,-0.20147,-0.20365,-0.20605,-0.20867,-0.21151,-0.21457,-0.21786,-0.2214,-0.22519,-0.22925,-0.23361,-0.23829,-0.24332,-0.24873,-0.25457,-0.26086,-0.26766,-0.27502,-0.28299,-0.29161,-0.30094,-0.31105,-0.32198,-0.33378,-0.34651,-0.3602,-0.37491,-0.39066,-0.40747,-0.42535,-0.44429,-0.46427,-0.48523,-0.5071,-0.52978,-0.55313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9899,1.9891,1.9816,1.9678,1.9482,1.9232,1.8933,1.859,1.8206,1.7786,1.7334,1.6855,1.6351,1.5826,1.5284,1.4728,1.4161,1.3586,1.3005,1.2422,1.1838,1.1256,1.0677,1.0103,0.95361,0.89774,0.84282,0.78896,0.73625,0.68477,0.63459,0.58577,0.53836,0.49237,0.44784,0.40478,0.36319,0.32307,0.2844,0.24718,0.21138,0.17696,0.14391,0.11218,0.08173,0.052526,0.024522,-0.0023255,-0.028062,-0.052734,-0.076386,-0.099064,-0.12081,-0.14167,-0.16169,-0.1809,-0.19935,-0.21707,-0.2341,-0.25046,-0.26619,-0.28132,-0.29587,-0.30986,-0.32331,-0.33624,-0.34867,-0.3606,-0.37205,-0.38302,-0.39353,-0.40357,-0.41315,-0.42226,-0.43091,-0.43909,-0.44681,-0.45405,-0.46081,-0.46708,-0.47286,-0.47815,-0.48293,-0.48719,-0.49094,-0.49417,-0.49687,-0.49904,-0.50067,-0.50176,-0.50231,-0.50233,-0.50181,-0.50075,-0.49916,-0.49705,-0.49442,-0.49129,-0.48766,-0.48355,-0.47898,-0.47395,-0.46849,-0.46263,-0.45637,-0.44974,-0.44277,-0.43548,-0.42791,-0.42007,-0.412,-0.40372,-0.39528,-0.38669,-0.378,-0.36923,-0.36041,-0.35158,-0.34278,-0.33402,-0.32534,-0.31678,-0.30836,-0.30011,-0.29205,-0.28422,-0.27663,-0.26931,-0.26229,-0.25557,-0.24918,-0.24313,-0.23744,-0.23211,-0.22716,-0.22259,-0.21841,-0.21462,-0.21121,-0.2082,-0.20558,-0.20333,-0.20146,-0.19996,-0.19881,-0.19801,-0.19754,-0.1974,-0.19757,-0.19803,-0.19878,-0.19981,-0.20109,-0.20262,-0.2044,-0.20641,-0.20864,-0.2111,-0.21378,-0.21668,-0.21982,-0.22319,-0.22681,-0.23069,-0.23486,-0.23934,-0.24416,-0.24934,-0.25493,-0.26096,-0.26748,-0.27454,-0.28219,-0.29047,-0.29945,-0.30918,-0.31971,-0.33111,-0.34341,-0.35668,-0.37096,-0.38627,-0.40265,-0.42011,-0.43865,-0.45825,-0.47887,-0.50046,-0.52291,-0.5461,-0.56987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9891,1.9847,1.9738,1.9569,1.9344,1.9068,1.8746,1.8381,1.7978,1.754,1.7073,1.658,1.6064,1.5529,1.4978,1.4415,1.3842,1.3262,1.2678,1.2092,1.1507,1.0924,1.0345,0.97717,0.92062,0.86494,0.81026,0.75668,0.70429,0.65316,0.60335,0.55492,0.5079,0.46233,0.41821,0.37556,0.33437,0.29465,0.25637,0.21952,0.18407,0.14999,0.11725,0.08581,0.055627,0.026661,-0.0011319,-0.027797,-0.05338,-0.077926,-0.10148,-0.12409,-0.1458,-0.16665,-0.18669,-0.20594,-0.22446,-0.24227,-0.25941,-0.27592,-0.29181,-0.30711,-0.32185,-0.33605,-0.34973,-0.3629,-0.37557,-0.38775,-0.39946,-0.4107,-0.42147,-0.43177,-0.44161,-0.45098,-0.45989,-0.46832,-0.47627,-0.48373,-0.4907,-0.49717,-0.50313,-0.50858,-0.5135,-0.51789,-0.52174,-0.52505,-0.5278,-0.52999,-0.53162,-0.53269,-0.53319,-0.53313,-0.53249,-0.5313,-0.52954,-0.52723,-0.52438,-0.521,-0.51709,-0.51267,-0.50775,-0.50236,-0.49651,-0.49022,-0.48352,-0.47642,-0.46896,-0.46117,-0.45306,-0.44467,-0.43603,-0.42717,-0.41812,-0.40892,-0.3996,-0.39019,-0.38073,-0.37125,-0.36179,-0.35237,-0.34303,-0.3338,-0.32472,-0.3158,-0.30709,-0.29861,-0.29038,-0.28243,-0.27478,-0.26746,-0.26047,-0.25384,-0.24758,-0.2417,-0.23621,-0.23113,-0.22645,-0.22218,-0.21832,-0.21486,-0.21182,-0.20918,-0.20693,-0.20507,-0.20358,-0.20246,-0.2017,-0.20127,-0.20118,-0.20139,-0.20191,-0.20271,-0.20379,-0.20513,-0.20671,-0.20854,-0.2106,-0.21289,-0.2154,-0.21814,-0.2211,-0.2243,-0.22775,-0.23145,-0.23542,-0.2397,-0.2443,-0.24925,-0.25459,-0.26037,-0.26661,-0.27337,-0.2807,-0.28865,-0.29728,-0.30665,-0.3168,-0.3278,-0.3397,-0.35255,-0.36641,-0.3813,-0.39727,-0.41433,-0.43249,-0.45174,-0.47205,-0.49336,-0.5156,-0.53865,-0.56237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.986,1.9781,1.964,1.9441,1.9189,1.8888,1.8543,1.8158,1.7736,1.7283,1.6801,1.6294,1.5767,1.5222,1.4663,1.4093,1.3514,1.293,1.2343,1.1754,1.1167,1.0584,1.0005,0.94325,0.88684,0.83135,0.77691,0.7236,0.67152,0.62073,0.57128,0.52323,0.4766,0.43142,0.3877,0.34545,0.30466,0.26533,0.22742,0.19094,0.15583,0.12208,0.089646,0.058488,0.028566,-0.0001644,-0.027748,-0.05423,-0.079656,-0.10407,-0.12753,-0.15007,-0.17173,-0.19256,-0.2126,-0.23189,-0.25046,-0.26835,-0.2856,-0.30222,-0.31825,-0.33371,-0.34863,-0.36302,-0.37689,-0.39027,-0.40317,-0.41558,-0.42752,-0.439,-0.45,-0.46055,-0.47062,-0.48022,-0.48935,-0.498,-0.50615,-0.51381,-0.52097,-0.52761,-0.53372,-0.5393,-0.54434,-0.54882,-0.55275,-0.5561,-0.55888,-0.56107,-0.56268,-0.5637,-0.56412,-0.56395,-0.56319,-0.56183,-0.55989,-0.55736,-0.55426,-0.5506,-0.54639,-0.54164,-0.53637,-0.5306,-0.52434,-0.51762,-0.51046,-0.50289,-0.49492,-0.4866,-0.47795,-0.469,-0.45978,-0.45032,-0.44067,-0.43084,-0.42089,-0.41084,-0.40072,-0.39058,-0.38045,-0.37037,-0.36036,-0.35046,-0.34071,-0.33113,-0.32176,-0.31262,-0.30374,-0.29515,-0.28688,-0.27893,-0.27134,-0.26412,-0.25729,-0.25085,-0.24482,-0.23921,-0.23403,-0.22927,-0.22494,-0.22105,-0.21758,-0.21453,-0.21189,-0.20966,-0.20783,-0.20638,-0.20531,-0.20459,-0.20422,-0.20418,-0.20445,-0.20502,-0.20588,-0.20701,-0.2084,-0.21004,-0.21192,-0.21402,-0.21636,-0.21892,-0.22171,-0.22473,-0.22799,-0.2315,-0.23528,-0.23935,-0.24373,-0.24845,-0.25355,-0.25906,-0.26503,-0.27149,-0.27852,-0.28614,-0.29443,-0.30343,-0.31321,-0.32383,-0.33533,-0.34779,-0.36124,-0.37573,-0.3913,-0.40798,-0.42578,-0.44469,-0.4647,-0.48577,-0.50782,-0.53075,-0.55444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9856,1.9808,1.9695,1.9523,1.9296,1.9019,1.8694,1.8327,1.7922,1.7483,1.7014,1.6518,1.5999,1.5461,1.4907,1.434,1.3763,1.3179,1.2591,1.2,1.1409,1.0821,1.0236,0.96576,0.90862,0.85233,0.79703,0.74282,0.68978,0.638,0.58753,0.53843,0.49075,0.4445,0.3997,0.35637,0.31451,0.27411,0.23515,0.19761,0.16148,0.12671,0.093281,0.061147,0.030269,0.0006042,-0.027892,-0.055266,-0.081564,-0.10683,-0.13112,-0.15447,-0.17692,-0.19853,-0.21933,-0.23937,-0.25868,-0.27729,-0.29525,-0.31257,-0.3293,-0.34545,-0.36105,-0.37612,-0.39068,-0.40473,-0.4183,-0.43139,-0.44401,-0.45616,-0.46784,-0.47906,-0.48981,-0.5001,-0.5099,-0.51923,-0.52806,-0.5364,-0.54422,-0.55153,-0.55831,-0.56455,-0.57023,-0.57536,-0.57991,-0.58388,-0.58726,-0.59004,-0.59221,-0.59377,-0.59471,-0.59503,-0.59473,-0.59381,-0.59227,-0.59012,-0.58736,-0.584,-0.58005,-0.57552,-0.57042,-0.56478,-0.55861,-0.55193,-0.54476,-0.53713,-0.52906,-0.52058,-0.51173,-0.50252,-0.493,-0.48319,-0.47313,-0.46286,-0.4524,-0.44181,-0.4311,-0.42033,-0.40953,-0.39873,-0.38797,-0.37728,-0.36671,-0.35628,-0.34604,-0.336,-0.3262,-0.31667,-0.30744,-0.29853,-0.28997,-0.28177,-0.27395,-0.26654,-0.25954,-0.25296,-0.24682,-0.24113,-0.23588,-0.23108,-0.22673,-0.22282,-0.21936,-0.21633,-0.21372,-0.21154,-0.20975,-0.20836,-0.20734,-0.20669,-0.20637,-0.20639,-0.20673,-0.20736,-0.20827,-0.20945,-0.21089,-0.21257,-0.2145,-0.21665,-0.21903,-0.22163,-0.22447,-0.22754,-0.23085,-0.23443,-0.23828,-0.24244,-0.24693,-0.25178,-0.25703,-0.26272,-0.26889,-0.27561,-0.28291,-0.29086,-0.29951,-0.30893,-0.31917,-0.33029,-0.34236,-0.35542,-0.36952,-0.38471,-0.40102,-0.41847,-0.43707,-0.4568,-0.47764,-0.49952,-0.52235,-0.54603,-0.57038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9818,1.9735,1.9591,1.939,1.9136,1.8834,1.8486,1.8099,1.7675,1.7219,1.6735,1.6225,1.5695,1.5147,1.4584,1.4009,1.3426,1.2837,1.2244,1.165,1.1057,1.0467,0.98824,0.93038,0.87331,0.81716,0.76203,0.70804,0.65526,0.60377,0.55362,0.50487,0.45753,0.41165,0.36723,0.32428,0.28279,0.24276,0.20417,0.16699,0.1312,0.096768,0.063652,0.031814,0.0012124,-0.028197,-0.056461,-0.083625,-0.10974,-0.13484,-0.15899,-0.18223,-0.2046,-0.22614,-0.2469,-0.26692,-0.28624,-0.30488,-0.32288,-0.34028,-0.35709,-0.37334,-0.38906,-0.40427,-0.41896,-0.43318,-0.44691,-0.46017,-0.47296,-0.48529,-0.49716,-0.50857,-0.5195,-0.52996,-0.53994,-0.54944,-0.55843,-0.56692,-0.57488,-0.58232,-0.58921,-0.59554,-0.6013,-0.60649,-0.61108,-0.61507,-0.61844,-0.6212,-0.62332,-0.6248,-0.62565,-0.62585,-0.6254,-0.6243,-0.62256,-0.62018,-0.61716,-0.61352,-0.60925,-0.60439,-0.59893,-0.5929,-0.58632,-0.5792,-0.57157,-0.56346,-0.55489,-0.54589,-0.53649,-0.52672,-0.51661,-0.50621,-0.49554,-0.48464,-0.47355,-0.46231,-0.45095,-0.43951,-0.42804,-0.41656,-0.40512,-0.39376,-0.38251,-0.37141,-0.36049,-0.34978,-0.33932,-0.32914,-0.31926,-0.30972,-0.30053,-0.29171,-0.2833,-0.2753,-0.26773,-0.26061,-0.25394,-0.24772,-0.24198,-0.2367,-0.23189,-0.22754,-0.22365,-0.22022,-0.21724,-0.21468,-0.21256,-0.21083,-0.20951,-0.20856,-0.20797,-0.20772,-0.20781,-0.2082,-0.20889,-0.20985,-0.21109,-0.21257,-0.21429,-0.21625,-0.21844,-0.22085,-0.2235,-0.22637,-0.22948,-0.23285,-0.23649,-0.24042,-0.24467,-0.24927,-0.25426,-0.25967,-0.26556,-0.27197,-0.27895,-0.28657,-0.29488,-0.30393,-0.31381,-0.32456,-0.33624,-0.34893,-0.36265,-0.37748,-0.39344,-0.41056,-0.42886,-0.44832,-0.46894,-0.49066,-0.51342,-0.53709,-0.56154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9812,1.976,1.9645,1.9471,1.9242,1.8962,1.8635,1.8267,1.7859,1.7418,1.6946,1.6447,1.5925,1.5383,1.4824,1.4253,1.3671,1.3082,1.2488,1.1891,1.1294,1.0699,1.0108,0.95225,0.8944,0.8374,0.78137,0.72642,0.67264,0.62012,0.56891,0.51906,0.47063,0.42364,0.37812,0.33406,0.29147,0.25035,0.21069,0.17245,0.13562,0.10017,0.066062,0.033256,0.0017101,-0.028618,-0.057774,-0.085805,-0.11276,-0.13868,-0.16362,-0.18763,-0.21075,-0.23302,-0.25449,-0.2752,-0.29519,-0.3145,-0.33315,-0.35119,-0.36863,-0.38551,-0.40185,-0.41766,-0.43298,-0.4478,-0.46214,-0.47601,-0.48942,-0.50236,-0.51485,-0.52687,-0.53843,-0.54952,-0.56014,-0.57027,-0.5799,-0.58903,-0.59763,-0.60571,-0.61324,-0.62021,-0.62661,-0.63243,-0.63765,-0.64225,-0.64623,-0.64958,-0.65228,-0.65433,-0.65572,-0.65644,-0.65649,-0.65587,-0.65458,-0.65262,-0.64998,-0.64669,-0.64275,-0.63816,-0.63294,-0.62711,-0.62068,-0.61367,-0.6061,-0.598,-0.5894,-0.58031,-0.57078,-0.56082,-0.55048,-0.53979,-0.52878,-0.51749,-0.50596,-0.49423,-0.48234,-0.47032,-0.45821,-0.44607,-0.43391,-0.4218,-0.40975,-0.39782,-0.38604,-0.37445,-0.36307,-0.35194,-0.34111,-0.33058,-0.3204,-0.31058,-0.30115,-0.29214,-0.28355,-0.27541,-0.26773,-0.26052,-0.25379,-0.24754,-0.24178,-0.2365,-0.23171,-0.2274,-0.22356,-0.22018,-0.21726,-0.21478,-0.21272,-0.21108,-0.20983,-0.20895,-0.20844,-0.20826,-0.20841,-0.20886,-0.2096,-0.21062,-0.21189,-0.21341,-0.21517,-0.21716,-0.21937,-0.22181,-0.22448,-0.22739,-0.23054,-0.23396,-0.23766,-0.24167,-0.24602,-0.25074,-0.25588,-0.26148,-0.26759,-0.27425,-0.28154,-0.28951,-0.29822,-0.30773,-0.31812,-0.32943,-0.34175,-0.35511,-0.36959,-0.38521,-0.40201,-0.42002,-0.43924,-0.45966,-0.48124,-0.50392,-0.5276,-0.55217,-0.57744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
